19|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000046||0.0000|0.0000|0.0000|0.0000|1.2477|0.0000|0|0.0000|0|0.137999996542931|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
20|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000047||0.0000|0.0000|0.0000|0.0000|1.1515|0.0000|0|0.0000|0|0.046000000089407|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
21|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000048||0.0000|0.0000|0.0000|0.0000|1.1406|0.0000|0|0.0000|0|0.0509999990463257|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
22|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000050||0.0000|0.0000|0.0000|0.0000|1.0634|0.0000|0|0.0000|0|0.0370000004768372|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
23|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000052||0.0000|0.0000|0.0000|0.0000|1.0614|0.0000|0|0.0000|0|0.034000001847744|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
24|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000053||0.0000|0.0000|0.0000|0.0000|1.3497|0.0000|0|0.0000|0|0.0270000007003546|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
25|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000054||0.0000|0.0000|0.0000|0.0000|1.2914|0.0000|0|0.0000|0|0.0570000000298023|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
26|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000064||0.0000|0.0000|0.0000|0.0000|1.0364|0.0000|0|0.0000|0|0.0390000008046627|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
27|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000067||0.0000|0.0000|0.0000|0.0000|0.6775|0.0000|0|0.0000|0|0.370999991893768|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
28|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000068||0.0000|0.0000|0.0000|0.0000|0.6724|0.0000|0|0.0000|0|0.363000005483627|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
29|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000069||0.0000|0.0000|0.0000|0.0000|1.0607|0.0000|0|0.0000|0|0.0640000030398369|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
30|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000070||0.0000|0.0000|0.0000|0.0000|1.0597|0.0000|0|0.0000|0|0.0700000002980232|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
31|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000074||0.0000|0.0000|0.0000|0.0000|1.3085|0.0000|0|0.0000|0|0.112999998033047|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
32|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000077||0.0000|0.0000|0.0000|0.0000|1.2865|0.0000|0|0.0000|0|0.115000002086163|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
33|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000078||0.0000|0.0000|0.0000|0.0000|1.2005|0.0000|0|0.0000|0|0.0439999997615814|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
34|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000079||0.0000|0.0000|0.0000|0.0000|1.1824|0.0000|0|0.0000|0|0.0379999987781048|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
35|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000080||0.0000|0.0000|0.0000|0.0000|1.1222|0.0000|0|0.0000|0|0.196999996900558|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
36|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000081||0.0000|0.0000|0.0000|0.0000|1.1072|0.0000|0|0.0000|0|0.194999992847443|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
37|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000084||0.0000|0.0000|0.0000|0.0000|1.1273|0.0000|0|0.0000|0|0.025000000372529|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
38|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000085||0.0000|0.0000|0.0000|0.0000|1.1112|0.0000|0|0.0000|0|0.0219999998807907|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
39|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000086||0.0000|0.0000|0.0000|0.0000|0.9947|0.0000|0|0.0000|0|0.0659999996423721|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
40|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000087||0.0000|0.0000|0.0000|0.0000|1.0674|0.0000|0|0.0000|0|0.0209999997168779|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
41|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000088||0.0000|0.0000|0.0000|0.0000|1.0616|0.0000|0|0.0000|0|0.0199999995529652|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
42|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000089||0.0000|0.0000|0.0000|0.0000|1.0000|0.0000|0|0.0000|0|0.0|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
43|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000090||0.0000|0.0000|0.0000|0.0000|1.0000|0.0000|0|0.0000|0|0.0|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
44|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000091||0.0000|0.0000|0.0000|0.0000|1.0052|0.0000|0|0.0000|0|0.0230000000447035|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
45|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000092||0.0000|0.0000|0.0000|0.0000|1.0062|0.0000|0|0.0000|0|0.0199999995529652|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
46|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000093||0.0000|0.0000|0.0000|0.0000|1.0023|0.0000|0|0.0000|0|0.025000000372529|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
47|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000104||0.0000|0.0000|0.0000|0.0000|1.0854|0.0000|0|0.0000|0|0.0379999987781048|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
48|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000105||0.0000|0.0000|0.0000|0.0000|1.1895|0.0000|0|0.0000|0|0.0410000011324883|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
49|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000106||0.0000|0.0000|0.0000|0.0000|1.1696|0.0000|0|0.0000|0|0.0509999990463257|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
50|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000107||0.0000|0.0000|0.0000|0.0000|1.0226|0.0000|0|0.0000|0|0.0599999986588955|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
51|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000109||0.0000|0.0000|0.0000|0.0000|1.0184|0.0000|0|0.0000|0|0.0439999997615814|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
52|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000111||0.0000|0.0000|0.0000|0.0000|1.0674|0.0000|0|0.0000|0|0.221000000834465|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
53|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000112||0.0000|0.0000|0.0000|0.0000|1.0553|0.0000|0|0.0000|0|0.215000003576279|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
54|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000113||0.0000|0.0000|0.0000|0.0000|1.1434|0.0000|0|0.0000|0|0.0350000001490116|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
55|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000115||0.0000|0.0000|0.0000|0.0000|1.1345|0.0000|0|0.0000|0|0.0410000011324883|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
56|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000116||0.0000|0.0000|0.0000|0.0000|0.9994|0.0000|0|0.0000|0|0.0450000017881393|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
57|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000118||0.0000|0.0000|0.0000|0.0000|1.1948|0.0000|0|0.0000|0|0.231000006198883|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
58|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000119||0.0000|0.0000|0.0000|0.0000|1.1897|0.0000|0|0.0000|0|0.230000004172325|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
59|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000122||0.0000|0.0000|0.0000|0.0000|1.0920|0.0000|0|0.0000|0|0.0949999988079071|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
60|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000123||0.0000|0.0000|0.0000|0.0000|1.0691|0.0000|0|0.0000|0|0.0989999994635582|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
61|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000128||0.0000|0.0000|0.0000|0.0000|1.2321|0.0000|0|0.0000|0|0.046000000089407|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
62|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000129||0.0000|0.0000|0.0000|0.0000|1.2479|0.0000|0|0.0000|0|0.0480000004172325|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
63|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000130||0.0000|0.0000|0.0000|0.0000|1.1206|0.0000|0|0.0000|0|0.0560000017285347|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
64|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000131||0.0000|0.0000|0.0000|0.0000|1.1017|0.0000|0|0.0000|0|0.0649999976158142|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
65|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000137||0.0000|0.0000|0.0000|0.0000|1.0495|0.0000|0|0.0000|0|0.14300000667572|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
66|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000138||0.0000|0.0000|0.0000|0.0000|1.0467|0.0000|0|0.0000|0|0.162000000476837|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
67|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000139||0.0000|0.0000|0.0000|0.0000|1.0063|0.0000|0|0.0000|0|0.0280000008642673|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
68|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000141||0.0000|0.0000|0.0000|0.0000|1.0064|0.0000|0|0.0000|0|0.0359999984502792|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
69|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000143||0.0000|0.0000|0.0000|0.0000|1.2962|0.0000|0|0.0000|0|0.0829999968409538|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
70|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000147||0.0000|0.0000|0.0000|0.0000|1.1496|0.0000|0|0.0000|0|0.0500000007450581|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
71|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000148||0.0000|0.0000|0.0000|0.0000|1.1286|0.0000|0|0.0000|0|0.0560000017285347|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
72|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000149||0.0000|0.0000|0.0000|0.0000|1.1019|0.0000|0|0.0000|0|0.0799999982118607|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
73|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000150||0.0000|0.0000|0.0000|0.0000|1.0889|0.0000|0|0.0000|0|0.0860000029206276|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
74|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000151||0.0000|0.0000|0.0000|0.0000|0.9810|0.0000|0|0.0000|0|0.105999998748302|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
75|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000152||0.0000|0.0000|0.0000|0.0000|1.0845|0.0000|0|0.0000|0|0.0419999994337559|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
76|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000153||0.0000|0.0000|0.0000|0.0000|1.0693|0.0000|0|0.0000|0|0.0240000002086163|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
77|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000169||0.0000|0.0000|0.0000|0.0000|1.0101|0.0000|0|0.0000|0|0.108999997377396|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
78|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000170||0.0000|0.0000|0.0000|0.0000|0.9908|0.0000|0|0.0000|0|0.0780000016093254|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
79|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000171||0.0000|0.0000|0.0000|0.0000|1.5150|0.0000|0|0.0000|0|0.13400000333786|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
80|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000174||0.0000|0.0000|0.0000|0.0000|1.3935|0.0000|0|0.0000|0|0.034000001847744|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
81|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000175||0.0000|0.0000|0.0000|0.0000|1.3684|0.0000|0|0.0000|0|0.0309999994933605|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
82|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000177||0.0000|0.0000|0.0000|0.0000|1.0116|0.0000|0|0.0000|0|0.0579999983310699|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
83|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000181||0.0000|0.0000|0.0000|0.0000|1.1562|0.0000|0|0.0000|0|0.103000000119209|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
84|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000182||0.0000|0.0000|0.0000|0.0000|1.1442|0.0000|0|0.0000|0|0.103000000119209|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
85|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000183||0.0000|0.0000|0.0000|0.0000|1.0116|0.0000|0|0.0000|0|0.063000001013279|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
86|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000184||0.0000|0.0000|0.0000|0.0000|1.6616|0.0000|0|0.0000|0|0.155000001192093|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
87|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000185||0.0000|0.0000|0.0000|0.0000|1.6315|0.0000|0|0.0000|0|0.153999999165535|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
88|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000186||0.0000|0.0000|0.0000|0.0000|1.0144|0.0000|0|0.0000|0|0.0359999984502792|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
89|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000187||0.0000|0.0000|0.0000|0.0000|1.0708|0.0000|0|0.0000|0|0.0399999991059303|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
90|N|2017-07-14 15:11:16|2017-07-14 15:11:16|000188||0.0000|0.0000|0.0000|0.0000|1.0571|0.0000|0|0.0000|0|0.0370000004768372|0.0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0|0.0000|0.0000|0.0000|0.0000|0.0000|0|0|0|0|0
